1292   !NLCS
C2' ADE C8 -2.31940645258 -3
C2 ADE C8 -52.251130646 -3
C2 ADE N1 1.14263231343 -3
C2' ADE N1 -7.55219557282 -3
C2 ADE N3 0.20003701758 -3
C2' ADE N3 -15.9979176294 -3
C2 ADE N6 18.0354506772 -3
C2' ADE N6 22.1344871732 -3
C2' ADE N7 -2.05059128996 -3
C2 ADE N7 -23.4826642866 -3
C2 ADE N9 -21.2404133268 -3
C2' ADE N9 3.04580838472 -3
C2 ADE O3' 136.936702582 -3
C2' ADE O3' 8.16840735035 -3
C2' ADE O5' -11.3333487803 -3
C2 ADE O5' -93.1025905854 -3
C2' ADE P -34.0469456495 -3
C2 ADE P -65.1384503611 -3
C2' CYT C1' 0.659442759842 -3
C2 CYT C1' 63.588160415 -3
C2' CYT C2 -1.09775035107 -3
C2 CYT C2 14.4354812796 -3
C2 CYT C2' 17.6662312072 -3
C2' CYT C2' 39.0671676325 -3
C2' CYT C3' 0.430309211905 -3
C2 CYT C3' -113.625102818 -3
C2 CYT C4 -14.2471075668 -3
C2' CYT C4 -3.47225855282 -3
C2' CYT C4' 3.77395532579 -3
C2 CYT C4' 63.1870368469 -3
C2 CYT C5' -161.507199625 -3
C2' CYT C5' 4.15690325159 -3
C2' CYT C5 -46.344005682 -3
C2 CYT C5 -4.75181771335 -3
C2 CYT C6 -2.20116305901 -3
C2' CYT C6 -7.36817278071 -3
C2 CYT N1 -10.3975596808 -3
C2' CYT N1 1.43600565073 -3
C2' CYT N3 -12.6599239566 -3
C2 CYT N3 24.7102359667 -3
C2 CYT N4 -15.2565119241 -3
C2' CYT N4 57.3736531401 -3
C2' CYT O2 -15.603598269 -3
C2 CYT O2 -34.9105915644 -3
C2' CYT O3' 16.2007194464 -3
C2 CYT O3' -96.3538521485 -3
C2 CYT O5' -6.53706291975 -3
C2' CYT O5' -9.07279503151 -3
C2' CYT P -30.3347493869 -3
C2 CYT P 39.796423685 -3
C2' GUA C1' 2.56921049828 -3
C2 GUA C1' -32.9807788245 -3
C2 GUA C2 -0.79870959906 -3
C2 GUA C2' 100.280554763 -3
C2' GUA C2 18.8081097792 -3
C2' GUA C2' -19.4615237082 -3
C2' GUA C3' -2.55886379337 -3
C2 GUA C3' 7.42641155626 -3
C2' GUA C4 -0.600485584917 -3
C2 GUA C4' 19.6982440956 -3
C2' GUA C4' 2.35609081846 -3
C2 GUA C4 -4.6479002722 -3
C2' GUA C5' -14.1194328648 -3
C2' GUA C5 -2.41395757402 -3
C2 GUA C5' 25.9130237914 -3
C2 GUA C5 -37.1263534285 -3
C2 GUA C6 -5.68411803005 -3
C2' GUA C6 -7.45067598699 -3
C2 GUA C8 -67.0271760218 -3
C2' GUA C8 -7.84252192089 -3
C2' GUA N1 20.2041435183 -3
C2 GUA N1 32.3964154536 -3
C2' GUA N2 24.7018790467 -3
C2 GUA N2 4.166294997 -3
C2' GUA N3 -17.1827741209 -3
C2 GUA N3 3.55856574403 -3
C2' GUA N7 -20.1751620649 -3
C2 GUA N7 -4.28685433872 -3
C2' GUA N9 3.26056131916 -3
C2 GUA N9 8.70037493757 -3
C2' GUA O3' 13.825145053 -3
C2 GUA O3' -81.8932477836 -3
C2' GUA O5' -12.1478215755 -3
C2 GUA O5' 6.64288430188 -3
C2' GUA O6 -28.2982420406 -3
C2 GUA O6 30.9923242491 -3
C2' GUA P 0.91469105538 -3
C2 GUA P 61.2244337979 -3
C2' URA C1' -0.011087024962 -3
C2 URA C1' -31.5671632289 -3
C2' URA C2 -0.734971911213 -3
C2 URA C2 -12.2479894627 -3
C2 URA C2' -39.5833190126 -3
C2' URA C2' 68.0096523683 -3
C2' URA C3' 0.317643844016 -3
C2 URA C3' 17.9285088806 -3
C2 URA C4' -10.2746994221 -3
C2' URA C4' 1.26246119176 -3
C2' URA C4 -19.7395960619 -3
C2 URA C4 -6.64858952374 -3
C2' URA C5' -12.9852561071 -3
C2 URA C5 -2.69210436717 -3
C2' URA C5 32.6151150471 -3
C2 URA C5' 73.7430209149 -3
C2' URA C6 -25.4846471712 -3
C2 URA C6 4.8235118848 -3
C2 URA N1 24.1762733166 -3
C2' URA N1 -3.47800665755 -3
C2 URA N3 -16.2503020503 -3
C2' URA N3 -30.4374466821 -3
C2 URA O3' 116.446276977 -3
C2' URA O3' 29.9291837084 -3
C2' URA O4 -3.29918848118 -3
C2 URA O4 -6.99027921664 -3
C2 URA O5' -22.4652214107 -3
C2' URA O5' -26.8758043936 -3
C2 URA P -18.2481272786 -3
C2' URA P -22.4884946359 -3
C3' ADE C1' 8.67950913628 -3
C3' ADE C2' -0.0906529556619 -3
C3' ADE C2 -60.6454854662 -3
C3' ADE C3' 80.788456279 -3
C3' ADE C4' -0.57773676838 -3
C3' ADE C4 -7.70758976477 -3
C3' ADE C5 26.7850361983 -3
C3' ADE C5' 7.82457724041 -3
C3' ADE C6 54.0703855716 -3
C3' ADE C8 -42.6236884114 -3
C3' ADE N1 -19.3843799162 -3
C3' ADE N3 -38.2503385293 -3
C3' ADE N6 92.6338030812 -3
C3' ADE N7 -13.4529123783 -3
C3' ADE N9 -63.6874750901 -3
C3' ADE O3' -0.622749715407 -3
C3' ADE O5' -22.4203583793 -3
C3' ADE P 66.854253122 -3
C3' CYT C1' 8.61734600999 -3
C3' CYT C2' -0.817553475382 -3
C3' CYT C2 -34.8814718485 -3
C3' CYT C3' 74.8750720266 -3
C3' CYT C4 12.7609629701 -3
C3' CYT C4' -3.04428988812 -3
C3' CYT C5 50.4665629912 -3
C3' CYT C5' 5.36871431506 -3
C3' CYT C6 -35.4908266074 -3
C3' CYT N1 -36.0724446145 -3
C3' CYT N3 -74.1084337498 -3
C3' CYT N4 -3.22867035327 -3
C3' CYT O2 -69.7971671866 -3
C3' CYT O3' -1.43184594746 -3
C3' CYT O5' -17.7328713715 -3
C3' CYT P 53.5397757171 -3
C3' GUA C1' -3.00751015521 -3
C3' GUA C2' -1.54074163816 -3
C3' GUA C2 -22.8316282596 -3
C3' GUA C3' -27.7836942588 -3
C3' GUA C4' -1.27318800607 -3
C3' GUA C4 48.9774249661 -3
C3' GUA C5 113.012349032 -3
C3' GUA C5' 9.59221362253 -3
C3' GUA C6 40.5761254389 -3
C3' GUA C8 -118.759576817 -3
C3' GUA N1 -87.8860464611 -3
C3' GUA N2 -40.4439078282 -3
C3' GUA N3 67.9037015402 -3
C3' GUA N7 64.6678187857 -3
C3' GUA N9 -64.2137999992 -3
C3' GUA O3' -0.606352937576 -3
C3' GUA O5' -20.5766593968 -3
C3' GUA O6 26.2516229808 -3
C3' GUA P 71.3126488556 -3
C3' URA C1' 16.5836400001 -3
C3' URA C2' 0.0738201348987 -3
C3' URA C2 -56.8055224661 -3
C3' URA C3' 205.965675527 -3
C3' URA C4' 0.981957814507 -3
C3' URA C4 -4.54827872323 -3
C3' URA C5' 18.3972140189 -3
C3' URA C5 71.5910685132 -3
C3' URA C6 -55.673454124 -3
C3' URA N1 -152.855079302 -3
C3' URA N3 -82.8401158362 -3
C3' URA O3' 1.15410456364 -3
C3' URA O4 -10.5439074089 -3
C3' URA O5' -12.9658867755 -3
C3' URA P 55.2118583147 -3
C4' ADE C1' 8.54166699918 -3
C4' ADE C2' -5.79698822206 -3
C4' ADE C2 -65.3180175192 -3
C4' ADE C3' 0.895149158984 -3
C4' ADE C4 3.72334355816 -3
C4' ADE C4' 7.16229324557 -3
C4' ADE C5 0.102200641083 -3
C4' ADE C5' 0.864054599871 -3
C4' ADE C6 44.5850882716 -3
C4' ADE C8 -51.4540856351 -3
C4' ADE N1 22.0351469565 -3
C4' ADE N3 -26.7430678812 -3
C4' ADE N6 51.2443732262 -3
C4' ADE N7 31.668157955 -3
C4' ADE N9 -12.8965616378 -3
C4' ADE O3' 3.42045251706 -3
C4' ADE O5' -0.487494999503 -3
C4' ADE P 29.95885311 -3
C4' CYT C1' 1.21707478528 -3
C4' CYT C2' -1.67697617788 -3
C4' CYT C2 -21.2862655685 -3
C4' CYT C3' -0.821268148493 -3
C4' CYT C4 -33.1256894794 -3
C4' CYT C4' 51.4214069772 -3
C4' CYT C5' 0.231907011312 -3
C4' CYT C5 135.421098181 -3
C4' CYT C6 11.6942300127 -3
C4' CYT N1 3.38143972674 -3
C4' CYT N3 -143.324597908 -3
C4' CYT N4 -84.0763306727 -3
C4' CYT O2 -36.9103183744 -3
C4' CYT O3' 1.32967840758 -3
C4' CYT O5' 7.55997157808 -3
C4' CYT P -18.6868420828 -3
C4' GUA C1' 8.71060263931 -3
C4' GUA C2' -25.4513319283 -3
C4' GUA C2 -38.932298418 -3
C4' GUA C3' 0.764317392138 -3
C4' GUA C4' -19.5284692834 -3
C4' GUA C4 59.6548632631 -3
C4' GUA C5' 0.789558244056 -3
C4' GUA C5 57.7096288411 -3
C4' GUA C6 42.8760300646 -3
C4' GUA C8 -79.5036965416 -3
C4' GUA N1 -61.0498362907 -3
C4' GUA N2 -41.6879098573 -3
C4' GUA N3 20.5937728869 -3
C4' GUA N7 9.90036774758 -3
C4' GUA N9 -2.4024367298 -3
C4' GUA O3' 1.95279982285 -3
C4' GUA O5' 17.4371935171 -3
C4' GUA O6 66.9450257745 -3
C4' GUA P 12.3535043115 -3
C4' URA C1' 7.38104945511 -3
C4' URA C2' 2.64752138057 -3
C4' URA C2 -56.8682858838 -3
C4' URA C3' 0.154941388675 -3
C4' URA C4 12.9320342444 -3
C4' URA C4' 58.2666686251 -3
C4' URA C5' -0.162059428093 -3
C4' URA C5 89.0470742678 -3
C4' URA C6 -63.8804979266 -3
C4' URA N1 -42.3510867693 -3
C4' URA N3 -112.279335177 -3
C4' URA O3' 28.7847347721 -3
C4' URA O4 -51.0512635834 -3
C4' URA O5' -2.65782323069 -3
C4' URA P 33.6088515479 -3
C5 ADE C1' -27.6093794852 -3
C5' ADE C1' 85.0499175912 -3
C5' ADE C2' 1.38512954512 -3
C5 ADE C2 23.8801308624 -3
C5 ADE C2' -37.8285572835 -3
C5' ADE C2 -75.6750732327 -3
C5' ADE C3' 10.8117562756 -3
C5 ADE C3' -55.3795978436 -3
C5 ADE C4' -0.152016580486 -3
C5' ADE C4' -0.222493348115 -3
C5' ADE C4 55.6709169916 -3
C5 ADE C4 7.8868974429 -3
C5 ADE C5 0.227915764595 -3
C5' ADE C5' 158.038652504 -3
C5 ADE C5' 26.3251158306 -3
C5' ADE C5 34.9845590279 -3
C5 ADE C6 -20.1984026786 -3
C5' ADE C6 5.1415296815 -3
C5 ADE C8 -3.70834974414 -3
C5' ADE C8 -56.8649710038 -3
C5' ADE N1 -26.5128323222 -3
C5 ADE N1 -9.87726352451 -3
C5' ADE N3 0.545911414774 -3
C5 ADE N3 11.9331759598 -3
C5' ADE N6 -11.6463603549 -3
C5 ADE N6 -58.6139621643 -3
C5' ADE N7 -15.8195414579 -3
C5 ADE N7 -3.50889163414 -3
C5 ADE N9 -2.73016060981 -3
C5' ADE N9 30.9536830257 -3
C5 ADE O3' -31.9531855583 -3
C5' ADE O3' -32.006828376 -3
C5' ADE O5' -0.40607070889 -3
C5 ADE O5' 69.9227778171 -3
C5' ADE P -35.0427061927 -3
C5 ADE P 77.5961992304 -3
C5' CYT C1' 33.8730095875 -3
C5 CYT C1' 80.5514386717 -3
C5' CYT C2 13.2326178755 -3
C5 CYT C2' 184.314401196 -3
C5 CYT C2 -2.78213004972 -3
C5' CYT C2' 6.7506764108 -3
C5 CYT C3' -179.702276224 -3
C5' CYT C3' -6.48897785418 -3
C5' CYT C4' -0.427028899144 -3
C5 CYT C4 1.08479962586 -3
C5' CYT C4 -5.62022587458 -3
C5 CYT C4' -9.07448098252 -3
C5' CYT C5 144.158519149 -3
C5 CYT C5' 200.060772639 -3
C5' CYT C5' 28.1193528894 -3
C5 CYT C5 -46.6666595343 -3
C5 CYT C6 0.505706111039 -3
C5' CYT C6 -11.8528825557 -3
C5 CYT N1 12.2757220355 -3
C5' CYT N1 12.7977908631 -3
C5 CYT N3 0.389718934631 -3
C5' CYT N3 -131.233604726 -3
C5 CYT N4 15.9492324187 -3
C5' CYT N4 -87.9010855548 -3
C5' CYT O2 26.6207521659 -3
C5 CYT O2 -48.2342535574 -3
C5' CYT O3' -10.9233688901 -3
C5 CYT O3' -18.386965361 -3
C5 CYT O5' -191.121444667 -3
C5' CYT O5' -2.21510693602 -3
C5' CYT P -26.4436785779 -3
C5 CYT P -33.0382485855 -3
C5' GUA C1' 16.1493679335 -3
C5 GUA C1' 24.593911474 -3
C5' GUA C2' -21.0820561809 -3
C5' GUA C2 -27.4045018974 -3
C5 GUA C2' -75.282270576 -3
C5 GUA C2 -8.1618947817 -3
C5' GUA C3' 0.185243662952 -3
C5 GUA C3' -78.1636680519 -3
C5' GUA C4' 0.133595380896 -3
C5 GUA C4 19.7370997353 -3
C5 GUA C4' 30.9682728125 -3
C5' GUA C4 73.5029165562 -3
C5 GUA C5 15.2929550907 -3
C5' GUA C5 45.4035136869 -3
C5 GUA C5' 96.1140588603 -3
C5' GUA C5' 99.1730582404 -3
C5 GUA C6 0.753212563409 -3
C5' GUA C6 -8.06359109244 -3
C5' GUA C8 -37.6815071775 -3
C5 GUA C8 -38.958014046 -3
C5' GUA N1 -104.53349979 -3
C5 GUA N1 -85.7215474874 -3
C5' GUA N2 -21.6711379422 -3
C5 GUA N2 -8.80753963559 -3
C5 GUA N3 47.0096018819 -3
C5' GUA N3 93.5781163699 -3
C5 GUA N7 10.9322023381 -3
C5' GUA N7 -7.79109679095 -3
C5' GUA N9 18.1875985544 -3
C5 GUA N9 -22.8355322127 -3
C5' GUA O3' -13.456658537 -3
C5 GUA O3' -41.3197959468 -3
C5' GUA O5' 0.0 -3
C5 GUA O5' -27.0274676105 -3
C5 GUA O6 1.10242747223 -3
C5' GUA O6 -9.65187163721 -3
C5 GUA P 52.4276691491 -3
C5' GUA P -9.23902438957 -3
C5 URA C1' 1.78969552925 -3
C5' URA C1' 59.024605134 -3
C5 URA C2 3.16361626679 -3
C5' URA C2 33.023481697 -3
C5' URA C2' 53.3203542733 -3
C5 URA C2' -62.6199245926 -3
C5' URA C3' -0.13508670821 -3
C5 URA C3' -64.0533854471 -3
C5 URA C4' 10.9457122978 -3
C5 URA C4 1.7614091899 -3
C5' URA C4 -25.5913753432 -3
C5' URA C4' -2.69011187991 -3
C5' URA C5' 102.966073736 -3
C5' URA C5 107.801823979 -3
C5 URA C5' -16.0525734919 -3
C5 URA C5 -31.0903874324 -3
C5 URA C6 1.53742590466 -3
C5' URA C6 -41.014986907 -3
C5' URA N1 -4.02590822327 -3
C5 URA N1 8.65730423799 -3
C5' URA N3 -45.9609877183 -3
C5 URA N3 7.29672365987 -3
C5 URA O3' 21.4928097155 -3
C5' URA O3' -39.1065543578 -3
C5' URA O4 -102.138531804 -3
C5 URA O4 11.2491331868 -3
C5' URA O5' -1.77225149476 -3
C5 URA O5' -8.59217308486 -3
C5' URA P -22.139267743 -3
C5 URA P 94.8153756517 -3
C6 ADE C1' 49.0346171667 -3
C6 ADE C2' -75.4548652827 -3
C6 ADE C2 -8.35072903732 -3
C6 ADE C3' -30.4393215796 -3
C6 ADE C4' 115.939339352 -3
C6 ADE C4 -22.6175823206 -3
C6 ADE C5 -1.18103414415 -3
C6 ADE C5' 30.3226209489 -3
C6 ADE C6 -5.79009572491 -3
C6 ADE C8 2.14389961275 -3
C6 ADE N1 21.551045154 -3
C6 ADE N3 -43.4466396718 -3
C6 ADE N6 1.93812342348 -3
C6 ADE N7 -5.2926036866 -3
C6 ADE N9 30.3167461698 -3
C6 ADE O3' 10.1960749571 -3
C6 ADE O5' -11.420581455 -3
C6 ADE P -129.373039712 -3
C6 CYT C1' 11.7427652254 -3
C6 CYT C2 0.954981214108 -3
C6 CYT C2' -3.80144284162 -3
C6 CYT C3' -51.7352686786 -3
C6 CYT C4 2.41800906721 -3
C6 CYT C4' 6.33367441138 -3
C6 CYT C5 0.127509708064 -3
C6 CYT C5' 80.768478577 -3
C6 CYT C6 -21.1752142054 -3
C6 CYT N1 0.1152975529 -3
C6 CYT N3 -1.04437655782 -3
C6 CYT N4 -14.8995817002 -3
C6 CYT O2 2.47657965074 -3
C6 CYT O3' -10.4079749642 -3
C6 CYT O5' -10.883411394 -3
C6 CYT P 5.85126619552 -3
C6 GUA C1' 49.0262369405 -3
C6 GUA C2 -1.42561004533 -3
C6 GUA C2' -70.3926470372 -3
C6 GUA C3' -37.7569424084 -3
C6 GUA C4' -2.2719201484 -3
C6 GUA C4 3.54431594504 -3
C6 GUA C5 -16.9692255309 -3
C6 GUA C5' 25.9133964552 -3
C6 GUA C6 -15.4850897301 -3
C6 GUA C8 -16.3509591815 -3
C6 GUA N1 -19.5220251761 -3
C6 GUA N2 3.17886913036 -3
C6 GUA N3 5.34404554519 -3
C6 GUA N7 -28.4108818465 -3
C6 GUA N9 28.8191698418 -3
C6 GUA O3' 50.883605954 -3
C6 GUA O5' -82.8518141642 -3
C6 GUA O6 21.0042473357 -3
C6 GUA P 75.9731996192 -3
C6 URA C1' 5.85689730713 -3
C6 URA C2 1.02023901636 -3
C6 URA C2' 24.0889300202 -3
C6 URA C3' -66.2695328947 -3
C6 URA C4' 18.935228391 -3
C6 URA C4 2.28285925841 -3
C6 URA C5 0.349109558141 -3
C6 URA C5' 55.9917463903 -3
C6 URA C6 -44.8033816552 -3
C6 URA N1 -0.0 -3
C6 URA N3 -1.18309475013 -3
C6 URA O3' 23.7457273192 -3
C6 URA O4 4.65496651495 -3
C6 URA O5' -25.2838030211 -3
C6 URA P 42.5633071009 -3
C8 ADE C1' 34.3921682982 -3
C8 ADE C2' -3.29602701258 -3
C8 ADE C2 -33.7596652463 -3
C8 ADE C3' -46.0546472291 -3
C8 ADE C4' 1.24652297363 -3
C8 ADE C4 5.4049704572 -3
C8 ADE C5' -14.2723263023 -3
C8 ADE C5 5.57909571565 -3
C8 ADE C6 4.43101804192 -3
C8 ADE C8 -50.644828533 -3
C8 ADE N1 7.29492027133 -3
C8 ADE N3 -51.1547012056 -3
C8 ADE N6 25.0100674445 -3
C8 ADE N7 -0.642837099892 -3
C8 ADE N9 2.42758464536 -3
C8 ADE O3' 23.8483011795 -3
C8 ADE O5' 4.83743393635 -3
C8 ADE P -8.73876261467 -3
C8 CYT C1' -14.2506021238 -3
C8 CYT C2 13.0050608114 -3
C8 CYT C2' 66.3818935843 -3
C8 CYT C3' -106.848152305 -3
C8 CYT C4 -27.1143823659 -3
C8 CYT C4' 49.8185467829 -3
C8 CYT C5' 140.080222459 -3
C8 CYT C5 4.98837073311 -3
C8 CYT C6 37.9931162836 -3
C8 CYT N1 15.7476512819 -3
C8 CYT N3 -37.0543891699 -3
C8 CYT N4 -64.1410009143 -3
C8 CYT O2 -39.0763148731 -3
C8 CYT O3' -79.5908585758 -3
C8 CYT O5' -92.9275463373 -3
C8 CYT P -15.6311466019 -3
C8 GUA C1' 44.5836909036 -3
C8 GUA C2' -20.4995752332 -3
C8 GUA C2 -37.3301009036 -3
C8 GUA C3' -117.507595367 -3
C8 GUA C4' -0.697878358411 -3
C8 GUA C4 8.12333897377 -3
C8 GUA C5' 30.6329616365 -3
C8 GUA C5 7.76948561507 -3
C8 GUA C6 -11.3280238481 -3
C8 GUA C8 -33.0385995825 -3
C8 GUA N1 -24.8369930374 -3
C8 GUA N2 49.4841047282 -3
C8 GUA N3 -10.3826215332 -3
C8 GUA N7 1.78177372878 -3
C8 GUA N9 1.12918894151 -3
C8 GUA O3' 68.4786809726 -3
C8 GUA O5' -33.8697598383 -3
C8 GUA O6 -2.73346245549 -3
C8 GUA P 31.9196493542 -3
C8 URA C1' 81.7578486382 -3
C8 URA C2 -16.7728371808 -3
C8 URA C2' 17.4294108492 -3
C8 URA C3' -88.9191472766 -3
C8 URA C4' 28.7364916186 -3
C8 URA C4 30.1408035608 -3
C8 URA C5 31.508888927 -3
C8 URA C5' -40.4885933504 -3
C8 URA C6 -43.0261189302 -3
C8 URA N1 1.33916456425 -3
C8 URA N3 -67.8633706605 -3
C8 URA O3' 49.5772211538 -3
C8 URA O4 -14.5255924169 -3
C8 URA O5' -9.45976341132 -3
C8 URA P -10.8021390336 -3
H1' ADE C1' 1.51229359219 -3
H1' ADE C2 1.68212803064 -3
H1' ADE C2' 1.72348040483 -3
H1' ADE C3' 0.288474060452 -3
H1' ADE C4 0.390061499576 -3
H1' ADE C4' 4.27459478411 -3
H1' ADE C5' -10.2068987335 -3
H1' ADE C5 -28.5950918785 -3
H1' ADE C6 -13.9985976343 -3
H1' ADE C8 2.63612395693 -3
H1' ADE N1 6.41895773111 -3
H1' ADE N3 -0.374343440468 -3
H1' ADE N6 9.45033832712 -3
H1' ADE N7 1.58825189805 -3
H1' ADE N9 -0.0486718470351 -3
H1' ADE O3' -2.88093697619 -3
H1' ADE O5' -0.850448133504 -3
H1' ADE P 4.16606990943 -3
H1' CYT C1' 0.0223761113264 -3
H1' CYT C2 0.403091552837 -3
H1' CYT C2' 0.468384222507 -3
H1' CYT C3' 2.66350021597 -3
H1' CYT C4 -2.34344412576 -3
H1' CYT C4' 2.52513704899 -3
H1' CYT C5' -1.89097112757 -3
H1' CYT C5 2.16880387864 -3
H1' CYT C6 2.26705259774 -3
H1' CYT N1 1.35760636487 -3
H1' CYT N3 -7.07094179203 -3
H1' CYT N4 3.43108123584 -3
H1' CYT O2 0.453256398308 -3
H1' CYT O3' 4.93832856133 -3
H1' CYT O5' -6.3274276126 -3
H1' CYT P -7.1344290962 -3
H1' GUA C1' 0.428401203243 -3
H1' GUA C2' 0.982419947699 -3
H1' GUA C2 2.6954631793 -3
H1' GUA C3' 2.76813085461 -3
H1' GUA C4 0.171315095916 -3
H1' GUA C4' 1.73102062865 -3
H1' GUA C5 -15.3453413609 -3
H1' GUA C5' 3.71722447508 -3
H1' GUA C6 -8.21106569206 -3
H1' GUA C8 4.55036045992 -3
H1' GUA N1 2.3550934953 -3
H1' GUA N2 0.744104022029 -3
H1' GUA N3 0.83095222479 -3
H1' GUA N7 -5.89263198531 -3
H1' GUA N9 1.91857659357 -3
H1' GUA O3' 1.98327820674 -3
H1' GUA O5' -0.678871448769 -3
H1' GUA O6 6.94542079849 -3
H1' GUA P -1.12256934598 -3
H1' URA C1' -0.0 -3
H1' URA C2 -0.184076072202 -3
H1' URA C2' -0.189115925066 -3
H1' URA C3' 1.41917076395 -3
H1' URA C4' -0.00304489198373 -3
H1' URA C4 -3.4364381447 -3
H1' URA C5' -1.89108479616 -3
H1' URA C5 9.13129336492 -3
H1' URA C6 -3.26480276004 -3
H1' URA N1 -0.467575736342 -3
H1' URA N3 5.29094212663 -3
H1' URA O3' 14.5957500162 -3
H1' URA O4 -2.73269759854 -3
H1' URA O5' -11.7629160567 -3
H1' URA P -3.06345113005 -3
H2' ADE C1' -0.102701478619 -3
H2 ADE C1' -5.43934389942 -3
H2' ADE C2' 0.289431267668 -3
H2 ADE C2 -1.96191523492 -3
H2' ADE C2 -2.85210822007 -3
H2 ADE C2' 7.03643407835 -3
H2' ADE C3' 0.839207071517 -3
H2 ADE C3' 13.6097531761 -3
H2' ADE C4 -0.127242057563 -3
H2 ADE C4' -2.24993943313 -3
H2' ADE C4' 2.25206233142 -3
H2 ADE C4 -4.86346526461 -3
H2 ADE C5' 13.8789137533 -3
H2' ADE C5' 1.97864562812 -3
H2 ADE C5 -3.42166269582 -3
H2' ADE C5 -3.55121297143 -3
H2 ADE C6 10.286586097 -3
H2' ADE C6 -6.83341172749 -3
H2 ADE C8 -14.6259086489 -3
H2' ADE C8 2.52383001923 -3
H2' ADE N1 1.08311829787 -3
H2 ADE N1 5.87569946522 -3
H2' ADE N3 0.92975307245 -3
H2 ADE N3 1.84448378874 -3
H2' ADE N6 -0.287897152995 -3
H2 ADE N6 2.11839966655 -3
H2' ADE N7 2.10462660808 -3
H2 ADE N7 -3.81308269133 -3
H2' ADE N9 -0.14839311818 -3
H2 ADE N9 -19.2435336057 -3
H2' ADE O3' -0.559613204168 -3
H2 ADE O3' 39.5023918732 -3
H2' ADE O5' 0.539669033025 -3
H2 ADE O5' -31.7626125005 -3
H2' ADE P 1.20547544542 -3
H2 ADE P 7.71139170047 -3
H2' CYT C1' -0.000363426973778 -3
H2 CYT C1' 8.53170872151 -3
H2' CYT C2' -0.0 -3
H2 CYT C2 0.490358986334 -3
H2 CYT C2' -26.9155883409 -3
H2' CYT C2 3.56451512396 -3
H2' CYT C3' -0.103864924564 -3
